deputy_name,deputy_state,political_party,refund_description,company_name,company_id,refund_date,refund_value,party_pg,party_en,party_tse,party_regdate,party_nmembers,party_ideology1,party_ideology2,party_ideology3,party_ideology4,party_position
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,QA2 RESTAURANTE E LANCHONETE LTDA,2.00783360005e+13,2016-03-08T00:00:00,18.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,QA2 Restaurante e lanchonete Ltda,2.00783360003e+13,2016-08-10T00:00:00,23.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,PUMA COM. ALIMENTICIO LTDA ME,8.96203200018e+12,2016-04-26T00:00:00,43.1,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,Manger Comércio de Alimentos Ltda,9.61222600012e+12,2016-04-15T00:00:00,155.1,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,LUPA ALIMENTOS PUBLICIDADE E EVENTOS LTDA.,1.25504410003e+13,2016-02-17T00:00:00,185.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,LINEUS RESTAURANTE,1.68610650002e+13,2016-08-13T00:00:00,40.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,RESTAURANTE SENAC,3.34691720016e+13,2016-02-17T00:00:00,55.09,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,RMF FAST FOODS EIRELI,2.02557640003e+13,2016-09-03T00:00:00,26.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,SENAC,3.34691720016e+13,2016-03-09T00:00:00,57.39,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,SENAC,3.34691720016e+13,2016-03-10T00:00:00,57.39,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MITSUYOSHI RESTAURANTE COM. DE ALIMENTOS,1.47373700019e+12,2016-03-11T00:00:00,187.55,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MERCATO DI VINO,4.24866100019e+12,2016-09-09T00:00:00,143.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MERCATO DI VINO,4.24866100019e+12,2016-02-19T00:00:00,101.86,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MARI & ANA RESTAURANTE LTDA,7.83948000013e+12,2016-03-02T00:00:00,67.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MARI & ANA RESTAURANTE LTDA,7.83948000013e+12,2016-04-11T01:00:00,119.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MARI & ANA RESTAURANTE LTDA,7.83948000013e+12,2016-03-30T00:00:00,130.9,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MARCOA MELO BAR E RESTAURANTE LTDA,1.16361760002e+13,2016-02-29T00:00:00,79.2,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MARCOA MELO BAR E RESTAURANTE LTDA,1.16361760002e+13,2016-01-26T00:00:00,80.2,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,MP PRODUTOS ALIMENTÍCIOS LTDA - ME,1.65787380002e+13,2016-05-23T00:00:00,22.5,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,Marcelo Petrarca Restaurante Ltda,2.07368960002e+13,2016-09-20T00:00:00,195.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,Manger Comércio de Alimentos Ltda,9.61222600012e+12,2016-03-22T00:00:00,177.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,Manger Comércio de Alimentos Ltda,9.61222600012e+12,2016-03-17T00:00:00,210.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,Pimenta Verde Alimentos Ltda.,9.06096400932e+12,2016-10-26T00:00:00,24.9,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,Pimenta Verde Alimentos Ltda.,9.06096400932e+12,2016-10-28T00:00:00,23.98,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,POUSADA CATIBOABA - Iara Luz de Souza-ME,1.46948600017e+12,2016-04-02T00:00:00,55.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,RESTAURANTE MANIOCA FARIA LIMA LTDA,1.99474090001e+13,2016-01-13T00:00:00,180.4,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,SENAC,3.34691720016e+13,2016-07-08T00:00:00,55.09,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,SENAC,3.34691720016e+13,2016-07-06T00:00:00,57.39,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,MEAL COSTS,Marcelo Petrarca Restaurante Ltda,2.07368960002e+13,2016-11-30T00:00:00,159.9,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - AVIANCA,2.57582900015e+12,2016-04-28T00:00:00,352.68,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-07-27T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,OESTE COMERCIAL DE COMBUST. PARA AVIAÇÃO LTDA,7.35071620008e+13,2016-07-17T00:00:00,1216.35,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-02-03T00:00:00,107.43,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-03-05T00:00:00,589.51,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-04-05T00:00:00,790.74,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-02-03T00:00:00,443.7,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-03-05T00:00:00,1261.42,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-02-03T00:00:00,634.28,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-11-17T00:00:00,363.42,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-05-17T00:00:00,319.35,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.  VIVO,2.55815700016e+12,2016-10-04T00:00:00,524.44,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.  VIVO,2.55815700016e+12,2016-10-17T00:00:00,504.21,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.  VIVO,2.55815700016e+12,2016-10-17T00:00:00,573.55,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S/A,2.55815700016e+12,2016-07-03T00:00:00,547.33,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S/A - VIVO,2.55815700016e+12,2017-01-03T00:00:00,588.4,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S/A - VIVO,2.55815700016e+12,2016-12-03T00:00:00,574.44,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S/A - VIVO,2.55815700016e+12,2016-12-03T00:00:00,961.42,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S/A,2.55815700016e+12,2016-07-17T00:00:00,393.79,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S/A,2.55815700016e+12,2016-07-17T00:00:00,572.97,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-05-17T00:00:00,389.32,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-05-17T00:00:00,576.4,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-04-17T00:00:00,572.97,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-02-17T00:00:00,378.28,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTOS MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650015e+13,2016-01-16T00:00:00,238.79,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTOS MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650015e+13,2016-05-28T00:00:00,227.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTOS MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650015e+13,2016-11-22T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTOS MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650015e+13,2016-11-03T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTOS MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650015e+13,2016-12-15T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTOS MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650015e+13,2016-10-20T00:00:00,181.88,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,"CONSULTING, RESEARCH AND TECHNICAL WORK COSTS",CARVALHO & CARDOSO ADVOGADOS ASSOCIADOS,2.17930720001e+13,2016-07-13T00:00:00,18000.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,"CONSULTING, RESEARCH AND TECHNICAL WORK COSTS",CARVALHO & CARDOSO ADVOGADOS ASSOCIADOS,2.17930720001e+13,2016-10-26T00:00:00,10000.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S/A,2.55815700016e+12,2016-07-03T00:00:00,742.53,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,"CONSULTING, RESEARCH AND TECHNICAL WORK COSTS",CARVALHO DA SILVA ADVOGADOS,2.17930720001e+13,2016-12-14T00:00:00,12000.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.  VIVO,2.55815700016e+12,2016-11-04T00:00:00,525.34,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.  VIVO,2.55815700016e+12,2016-10-04T00:00:00,568.29,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.  VIVO,2.55815700016e+12,2016-10-17T00:00:00,341.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-11-17T00:00:00,492.45,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.,2.55815700016e+12,2016-03-17T00:00:00,421.29,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-04-17T00:00:00,384.99,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-11-17T00:00:00,729.92,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.,2.55815700016e+12,2016-03-17T00:00:00,384.99,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A.  VIVO,2.55815700016e+12,2016-11-04T00:00:00,656.55,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTOS MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650015e+13,2016-01-21T00:00:00,172.01,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A. - VIVO,2.55815700016e+12,2016-08-17T00:00:00,367.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A. VIVO/GVT,2.55815700016e+12,2016-09-03T00:00:00,575.93,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,SAVEIRO COMUNICAÇÃO LTDA ME,2.24099100002e+13,2016-03-03T00:00:00,7073.17,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,SAVEIRO COMUNICAÇÃO LTDA ME,2.24099100002e+13,2016-02-03T00:00:00,8695.12,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,SAVEIRO COMUNICAÇÃO LTDA ME,2.24099100002e+13,2016-01-15T00:00:00,6987.95,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,OLIVEIRA GOURMRT RESTAURANTE LTDA,1.53165410001e+13,2016-04-25T00:00:00,86.57,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,MARI & ANA RESTAURANTE LTDA,7.83948000013e+12,2016-02-02T00:00:00,95.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,GR S/A,2.90511002067e+12,2016-03-04T00:00:00,35.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,CD PRODUÇÕES LTDA.,9.68268050002e+13,2016-12-07T00:00:00,1500.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,CD PRODUÇÕES LTDA.,9.68268050002e+13,2016-07-04T00:00:00,3000.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,CD PRODUÇÕES LTDA.,9.68268050002e+13,2016-02-17T00:00:00,3000.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,CELULAR FUNCIONAL,,2016-09-13T00:00:00,40.16,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,CELULAR FUNCIONAL,,2016-11-17T00:00:00,40.16,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-02-17T00:00:00,384.99,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,107.35,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A.,2.55815700016e+12,2016-04-05T00:00:00,624.32,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A - VIVO,2.55815700016e+12,2016-01-17T00:00:00,388.12,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A - VIVO,2.55815700016e+12,2016-01-17T00:00:00,372.04,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A - VIVO,2.55815700016e+12,2016-01-17T00:00:00,312.86,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,CELULAR FUNCIONAL,,2016-10-13T00:00:00,40.16,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,SAVEIRO COMUNICAÇÃO LTDA ME,2.24099100002e+13,2016-04-04T00:00:00,12375.1,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,DISSEMINATION OF PARLIAMENTARY ACTIVITY,SAVEIRO COMUNICAÇÃO LTDA ME,2.24099100002e+13,2016-07-11T00:00:00,5000.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FLIGHT TICKET,Azul Linhas Aéreas,9.29629500016e+12,2016-07-02T00:00:00,281.66,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A. VIVO/GVT,2.55815700016e+12,2016-09-03T00:00:00,530.42,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A. -VIVO,2.55815700016e+12,2016-05-04T00:00:00,993.46,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFÔNICA BRASIL S.A. -VIVO,2.55815700016e+12,2016-05-04T00:00:00,635.35,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A. - VIVO,2.55815700016e+12,2016-08-17T00:00:00,572.97,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,TELEFONICA BRASIL S.A. - VIVO,2.55815700016e+12,2016-08-17T00:00:00,758.32,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
